clade_name,ASAL001,ASAL002,ASAL003,ASAL004,ASAL006,ASAL009,ASAL010,ASAL011,ASAL015,ASAL016,ASAL017,ASAL018,ASAL019,ASAL020,ASAL001_1_6,ASAL002_1_6,ASAL003_1_6,ASAL004_1_6,ASAL006_1_6,ASAL009_1_6,ASAL010_1_6,ASAL011_1_6,ASAL015_1_6,ASAL016_1_6,ASAL017_1_6,ASAL018_1_6,ASAL019_1_6,ASAL020_1_6,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G1,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G2,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G3,G4,G5,G6,G7,G8,G9,G10_1_6,G11_1_6,G12_1_6,G13_1_6,G14_1_6,G15_1_6,G16_1_6,G17_1_6,G18_1_6,G19_1_6,G1_1_6,G20_1_6,G21_1_6,G22_1_6,G23_1_6,G24_1_6,G25_1_6,G26_1_6,G27_1_6,G28_1_6,G29_1_6,G2_1_6,G30_1_6,G31_1_6,G32_1_6,G33_1_6,G34_1_6,G35_1_6,G36_1_6,G37_1_6,G38_1_6,G39_1_6,G3_1_6,G4_1_6,G5_1_6,G6_1_6,G7_1_6,G8_1_6,G9_1_6
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__CAJPQU01|s__CAJPQU01 sp905372875|t__GCA_905372875.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299,0.1539,0.0026,0.011,0.0689,0.0018,0.016,0.0098,0.0615,0.0821,0.0162,0.0033,0.0499,0.0811,0.0733,0.0531,0.0267,0.0461,0.0109,0.0642,0.0129,0.0248,0.0075,0.0319,0.0595,0.025,0.023,0.0773,0.0308,0.0038,0,0.0356,0.0057,0.0169,0.008,0.0167,0.0028,0.0268,0.0183,0,0.1158,0,0,0.0398,0,0,0,0.043,0.0731,0,0,0.0909,0.0527,0.0768,0.054,0,0,0,0.063,0,0,0,0.0442,0.086,0,0,0.0317,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__CAJPQU01|s__CAJPQU01 sp905373705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0462,0,0.0074,0,0,0,0.0097,0.0974,0.0326,0.0233,0.0023,0.1475,0.0205,0.0533,0.0974,0.0084,0.0241,0.0109,0.0325,0,0.0362,0,0,0.0406,0.0071,0.0269,0.0744,0.0237,0,0,0.0479,0.0155,0.0104,0.0061,0.0163,0.0071,0.0335,0.0254,0,0.0832,0,0,0,0,0,0,0.1013,0.1012,0,0,0.1797,0,0.0402,0.1923,0,0,0,0.0742,0,0.0524,0,0,0,0,0,0,0,0,0,0.0871,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__CAJPQU01|s__CAJPQU01 sp905373705|t__GCA_905373705.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0462,0,0.0074,0,0,0,0.0097,0.0974,0.0326,0.0233,0.0023,0.1475,0.0205,0.0533,0.0974,0.0084,0.0241,0.0109,0.0325,0,0.0362,0,0,0.0406,0.0071,0.0269,0.0744,0.0237,0,0,0.0479,0.0155,0.0104,0.0061,0.0163,0.0071,0.0335,0.0254,0,0.0832,0,0,0,0,0,0,0.1013,0.1012,0,0,0.1797,0,0.0402,0.1923,0,0,0,0.0742,0,0.0524,0,0,0,0,0,0,0,0,0,0.0871,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda,0.2395,1.9832,1.4359,0.3956,0.2113,0.3704,0.6347,0,0.2174,1.0319,0.3918,0.1399,0.8869,0.2305,0.3015,2.9538,1.0922,0.4139,0.2598,0.2711,0.782,0,0,1.0703,0.2483,0,0.9605,0,1.56,2.1408,1.3472,0.2755,0.9985,1.0005,0.3972,2.5781,1.0533,0.9948,0.2171,0.1464,0.8634999999999999,1.2163000000000002,1.1373,0.9423,0.3858,0.7384999999999999,0.24,2.096,0.1341,0.5762,0.4893,0.4261,0.4839,0.4557,0.6975,0.3928,0.3419,0.1344,0.3756,1.9537,1.3241,1.6027999999999998,1.3254,2.2875,0.3092,0.7912,0.5048,1.9748000000000001,2.9985000000000004,1.1669,0.0929,1.0427,1.1731,0.3797,2.2426,1.2283,1.1803,0.1503,0.1013999999999999,1.0113,1.4312999999999998,1.2673,0.8652,0.4271999999999999,0.8873,0,3.9179,0,0.6585,0.3323,0.4115,0.2424,0.5382,0.6518999999999999,0.2806999999999999,0.2775,0.1358,0.4475,1.1518,1.4864000000000002,1.4517000000000002,1.2494999999999998,2.4017,0.2638,1.0334,0.3537
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda artemidis,0,0,0,0,0,0,0.1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1805,0,0,0,0,0,0,0,0.0333,0.0185,0,0,0.0638,0.0032,0,0.0319,0.0316,0.0502,0.0239,0.0039,0.0458,0.0293,0.0492,0.1575,0,0.0391,0.0216,0.0147,0.0077,0.0515,0.033,0,0,0,0.201,0.062,0,0.012,0,0.0326,0.0114,0.0116,0.0045,0.0078,0.0054,0.0173,0.0248,0,0,0,0,0.0669,0,0,0,0.0566,0.0955,0,0,0,0,0.0956,0.1668,0,0.0519,0,0,0,0.0768,0,0,0,0,0.1888,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda artemidis|t__GCF_000426665.1,0,0,0,0,0,0,0.1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1805,0,0,0,0,0,0,0,0.0333,0.0185,0,0,0.0638,0.0032,0,0.0319,0.0316,0.0502,0.0239,0.0039,0.0458,0.0293,0.0492,0.1575,0,0.0391,0.0216,0.0147,0.0077,0.0515,0.033,0,0,0,0.201,0.062,0,0.012,0,0.0326,0.0114,0.0116,0.0045,0.0078,0.0054,0.0173,0.0248,0,0,0,0,0.0669,0,0,0,0.0566,0.0955,0,0,0,0,0.0956,0.1668,0,0.0519,0,0,0,0.0768,0,0,0,0,0.1888,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda dianae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5061,0.0103,0.024,0.0755,0,0,0,0,0.0857,0.024,0,0,0,0,0.0649,0,0,0,0.0819,0.0156,0.0239,0,0,0.0485,0,0.0484,0,0,0,0,0.1578,0,0,0.0534,0,0.0718,0.1234,0.0693,0,0.6009,0,0,0.0677,0,0,0,0,0.113,0,0,0,0,0,0.0789,0,0,0,0.248,0,0,0,0,0,0,0.074,0,0,0,0,0.1547,0,0,0.1076,0,0.0817,0.1968,0.1086
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda dianae|t__GCF_030644225.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5061,0.0103,0.024,0.0755,0,0,0,0,0.0857,0.024,0,0,0,0,0.0649,0,0,0,0.0819,0.0156,0.0239,0,0,0.0485,0,0.0484,0,0,0,0,0.1578,0,0,0.0534,0,0.0718,0.1234,0.0693,0,0.6009,0,0,0.0677,0,0,0,0,0.113,0,0,0,0,0,0.0789,0,0,0,0.248,0,0,0,0,0,0,0.074,0,0,0,0,0.1547,0,0,0.1076,0,0.0817,0.1968,0.1086
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda felix,0,0,0.1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3547,0.312,0.0389,0.0338,0.0291,0,0.0461,0.0403,0.3462,0.0873,0.0251,0.0166,0.1869,0.0377,0.1068,0.0597,0.1025,0.1081,0.027,0.0618,0.0081,0.0514,0.0513,0.0635,0.0315,0,0.0205,0.0155,0.0639,0,0,0.5907,0.0265,0.0328,0,0.2771,0.0293,0.0883,0,0.4367,0.4903,0,0,0,0,0,0,0.3965,0.19,0,0.047,0.2946,0.2408,0.1581,0,0.1294,0.2322,0,0.8314,0,0.0956,0,0.056,0,0,0,0,0.062,0,0,0,0,0,0,0,0,0.11,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda felix|t__GCF_900186465.1,0,0,0.1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3547,0.312,0.0389,0.0338,0.0291,0,0.0461,0.0403,0.3462,0.0873,0.0251,0.0166,0.1869,0.0377,0.1068,0.0597,0.1025,0.1081,0.027,0.0618,0.0081,0.0514,0.0513,0.0635,0.0315,0,0.0205,0.0155,0.0639,0,0,0.5907,0.0265,0.0328,0,0.2771,0.0293,0.0883,0,0.4367,0.4903,0,0,0,0,0,0,0.3965,0.19,0,0.047,0.2946,0.2408,0.1581,0,0.1294,0.2322,0,0.8314,0,0.0956,0,0.056,0,0,0,0,0.062,0,0,0,0,0,0,0,0,0.11,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda flueggei,0.125,0.7612,0.5456,0,0,0,0,0,0,0,0,0,0,0,0.177,1.1449,0.5471,0,0,0,0,0,0,0,0,0,0,0,0.0575,0.1454,0.008,0.0162,0.0238,0,0,0.0278,0.046,0.0403,0,0.0056,0.0942,0.0257,0.2104,0,0.0654,0.0669,0.0175,0.0382,0,0.0277,0.0244,0.0646,0,0,0.0153,0,0.0398,0,0.1878,0.0627,0.9474,0.0412,0.0056,0.3101,0,0,0,0,0.1566,0,0,0,0,0,0,0.167,0,0,0,0.0813,0,0.2264,0,0.1238,0.1029,0,0,0,0,0,0.0551,0,0,0,0,0.054,0,0.2186,0,1.0479,0,0,0.6288,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda flueggei|t__GCF_000160695.1,0.125,0.7612,0.5456,0,0,0,0,0,0,0,0,0,0,0,0.177,1.1449,0.5471,0,0,0,0,0,0,0,0,0,0,0,0.0575,0.1454,0.008,0.0162,0.0238,0,0,0.0278,0.046,0.0403,0,0.0056,0.0942,0.0257,0.2104,0,0.0654,0.0669,0.0175,0.0382,0,0.0277,0.0244,0.0646,0,0,0.0153,0,0.0398,0,0.1878,0.0627,0.9474,0.0412,0.0056,0.3101,0,0,0,0,0.1566,0,0,0,0,0,0,0.167,0,0,0,0.0813,0,0.2264,0,0.1238,0.1029,0,0,0,0,0,0.0551,0,0,0,0,0.054,0,0.2186,0,1.0479,0,0,0.6288,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda infelix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,0,0,0,0.014,0,0.0287,0.0426,0,0.0077,0,0.0168,0,0.0318,0,0,0.0209,0.0279,0.0167,0,0.0191,0,0.0943,0,0,0,0,0,0,0,0,0,0.0142,0,0.0218,0,0,0,0.4464,0,0,0,0,0,0,0,0.0839,0,0,0,0,0,0,0,0,0,0.3923,0,0,0,0,0.1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda infelix|t__GCF_000234095.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,0,0,0,0.014,0,0.0287,0.0426,0,0.0077,0,0.0168,0,0.0318,0,0,0.0209,0.0279,0.0167,0,0.0191,0,0.0943,0,0,0,0,0,0,0,0,0,0.0142,0,0.0218,0,0,0,0.4464,0,0,0,0,0,0,0,0.0839,0,0,0,0,0,0,0,0,0,0.3923,0,0,0,0,0.1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda massiliensis,0,0.2497,0.0511,0,0,0,0.1274,0,0,0,0,0,0,0,0,0.2803,0,0,0,0,0,0,0,0,0,0,0,0,0.0822,0.2135,0.0536,0.0333,0.1006,0.003,0,0,0.0404,0.0351,0,0.0125,0,0.0491,0.1725,0.0413,0.0078,0.0412,0.0423,0.0618,0.0114,0.0342,0.015,0,0.0304,0,0.1814,0,0,0,0,0.0519,0,0,0.0046,0.0296,0.0102,0.0489,0.0288,0.1651,0.2721,0,0,0.1131,0,0,0,0,0,0,0,0,0.1358,0.197,0.0313,0,0,0,0.2136,0,0.0726,0,0,0,0,0.1501,0,0,0,0,0,0,0,0,0,0,0.0695,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda massiliensis|t__GCF_900290285.1,0,0.2497,0.0511,0,0,0,0.1274,0,0,0,0,0,0,0,0,0.2803,0,0,0,0,0,0,0,0,0,0,0,0,0.0822,0.2135,0.0536,0.0333,0.1006,0.003,0,0,0.0404,0.0351,0,0.0125,0,0.0491,0.1725,0.0413,0.0078,0.0412,0.0423,0.0618,0.0114,0.0342,0.015,0,0.0304,0,0.1814,0,0,0,0,0.0519,0,0,0.0046,0.0296,0.0102,0.0489,0.0288,0.1651,0.2721,0,0,0.1131,0,0,0,0,0,0,0,0,0.1358,0.197,0.0313,0,0,0,0.2136,0,0.0726,0,0,0,0,0.1501,0,0,0,0,0,0,0,0,0,0,0.0695,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda noxia,0.1145,0,0.0582,0,0,0,0.1239,0,0.1068,0,0,0.1399,0,0,0.1245,0,0,0,0,0,0.2367,0,0,0,0,0,0,0,0.0976,0.0712,0.0068,0.0451,0.1524,0.0067,0.0625,0.0915,0.1565,0.1586,0.0471,0.0067,0.1139,0.5144,0.1803,0.1086,0.0402,0.1231,0.0262,0.2262,0.0195,0.0871,0.083,0.2218,0.0951,0.4049,0.078,0.1333,0.1222,0.0179,0,0.0558,0.0322,0.0587,0.0086,0.0406,0.0225,0.0712,0.1076,0.1403,0.1751,0,0.0377,0.2053,0,0.0892,0.1063,0.1727,0.1942,0.0839,0,0.1281,0.5333,0.2166,0.1333,0.0467,0.1273,0,0.2698,0,0.1143,0.1203,0.2201,0.1132,0.3931,0.1017,0.1661,0.1615,0.0314,0,0,0,0.1421,0,0,0.054,0.092,0.1385
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda noxia|t__GCF_000160555.1,0.1145,0,0.0582,0,0,0,0.1239,0,0.1068,0,0,0.1399,0,0,0.1245,0,0,0,0,0,0.2367,0,0,0,0,0,0,0,0.0976,0.0712,0.0068,0.0451,0.1524,0.0067,0.0625,0.0915,0.1565,0.1586,0.0471,0.0067,0.1139,0.5144,0.1803,0.1086,0.0402,0.1231,0.0262,0.2262,0.0195,0.0871,0.083,0.2218,0.0951,0.4049,0.078,0.1333,0.1222,0.0179,0,0.0558,0.0322,0.0587,0.0086,0.0406,0.0225,0.0712,0.1076,0.1403,0.1751,0,0.0377,0.2053,0,0.0892,0.1063,0.1727,0.1942,0.0839,0,0.1281,0.5333,0.2166,0.1333,0.0467,0.1273,0,0.2698,0,0.1143,0.1203,0.2201,0.1132,0.3931,0.1017,0.1661,0.1615,0.0314,0,0,0,0.1421,0,0,0.054,0.092,0.1385
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda periodontii,0,0,0.0582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405,0.1167,0.0076,0.0226,0.1258,0.0022,0,0.0088,0.0586,0.0254,0,0.0129,0,0.0296,0.0611,0.0309,0.0132,0.0377,0.0227,0.0316,0.0101,0.0246,0.0196,0,0.0349,0,0,0.0473,0.0213,0,0,0,0,0.0199,0.0092,0.082,0.0129,0.032,0.0723,0.0701,0.1705,0,0,0.1514,0,0,0,0.0984,0,0,0,0,0,0.1491,0,0,0,0,0,0,0.0365,0,0,0,0,0,0.0431,0,0,0,0,0,0,0,0.1944,0,0,0.1066
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda periodontii|t__GCF_000213975.1,0,0,0.0582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405,0.1167,0.0076,0.0226,0.1258,0.0022,0,0.0088,0.0586,0.0254,0,0.0129,0,0.0296,0.0611,0.0309,0.0132,0.0377,0.0227,0.0316,0.0101,0.0246,0.0196,0,0.0349,0,0,0.0473,0.0213,0,0,0,0,0.0199,0.0092,0.082,0.0129,0.032,0.0723,0.0701,0.1705,0,0,0.1514,0,0,0,0.0984,0,0,0,0,0,0.1491,0,0,0,0,0,0,0.0365,0,0,0,0,0,0.0431,0,0,0,0,0,0,0,0.1944,0,0,0.1066
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp000286455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246,0,0.0042,0,0,0,0,0.0217,0,0,0,0.0353,0,0,0,0,0.0212,0.0115,0.0221,0,0,0.0483,0,0,0.0474,0.0402,0,0,0,0.0146,0,0,0.013,0,0,0.0351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp000286455|t__GCF_000286455.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246,0,0.0042,0,0,0,0,0.0217,0,0,0,0.0353,0,0,0,0,0.0212,0.0115,0.0221,0,0,0.0483,0,0,0.0474,0.0402,0,0,0,0.0146,0,0,0.013,0,0,0.0351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp000315545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.0033,0,0,0,0,0.0174,0,0,0.014,0,0.0191,0,0.0149,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp000315545|t__GCF_000315545.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.0033,0,0,0,0,0.0174,0,0,0.014,0,0.0191,0,0.0149,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp000468035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123,0,0,0.027,0,0.0043,0,0,0,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138,0,0.0239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp000468035|t__GCF_000468035.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123,0,0,0.027,0,0.0043,0,0,0,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138,0,0.0239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp001683335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595,0.1405,0.0074,0,0.0293,0.0053,0,0,0,0.0426,0.0359,0.0086,0.0611,0,0.0475,0.0415,0.0423,0.0685,0.0186,0,0,0.0594,0,0,0,0,0,0.0455,0,0,0,0.0672,0,0,0,0.1739,0.023,0.086,0.0244,0.0851,0.22,0,0,0,0,0,0,0,0.0742,0.0292,0,0.0461,0,0,0,0.0273,0.0681,0,0,0,0.0932,0,0,0,0,0,0.0715,0,0,0,0,0,0,0,0.2347,0,0.1152,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp001683335|t__GCF_001683335.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595,0.1405,0.0074,0,0.0293,0.0053,0,0,0,0.0426,0.0359,0.0086,0.0611,0,0.0475,0.0415,0.0423,0.0685,0.0186,0,0,0.0594,0,0,0,0,0,0.0455,0,0,0,0.0672,0,0,0,0.1739,0.023,0.086,0.0244,0.0851,0.22,0,0,0,0,0,0,0,0.0742,0.0292,0,0.0461,0,0,0,0.0273,0.0681,0,0,0,0.0932,0,0,0,0,0,0.0715,0,0,0,0,0,0,0,0.2347,0,0.1152,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp001717585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0,0.0421,0.0025,0,0,0.0226,0,0,0.0063,0,0.0176,0,0.0345,0.0083,0,0,0.0113,0,0,0,0,0,0.0508,0.0207,0,0.0396,0.0023,0,0,0,0,0.0064,0,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423,0,0,0,0,0,0,0,0,0,0.1451,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp001717585|t__GCF_001717585.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0,0.0421,0.0025,0,0,0.0226,0,0,0.0063,0,0.0176,0,0.0345,0.0083,0,0,0.0113,0,0,0,0,0,0.0508,0.0207,0,0.0396,0.0023,0,0,0,0,0.0064,0,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423,0,0,0,0,0,0,0,0,0,0.1451,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp015265235,0,0.9723,0.5294,0.3956,0.2113,0.3704,0.2129,0,0.1106,0.8541,0.3918,0,0.8869,0,0,1.5286,0.5451,0.4139,0.2598,0.2711,0.3648,0,0,1.0703,0.2483,0,0.9605,0,0.6743,0.3558,1.1902,0.0511,0,0.9714,0.2746,2.3594,0.2914,0.3145,0.0394,0.0247,0.3252,0.3666,0.0484,0.3186,0.0897,0.2116,0.0195,1.3684,0.0193,0.162,0.2101,0,0,0,0,0,0,0.0967,0.1878,0.935,0.292,1.4223,1.2189,1.3237,0.1006,0.1292,0.0223,0.8459,0.4666,1.1669,0.0552,0,1.1731,0.2905,2.1363,0.3371,0.3734,0.0372,0.0544,0.4612,0.4538,0.0944,0.3245,0.1,0.3049,0,1.5583,0,0.1695,0.212,0,0,0,0,0,0,0.1044,0.2289,0.9971,0.4385,1.3096,1.1419,1.3438,0.1281,0.2681,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp015265235|t__GCF_015265235.1,0,0.9723,0.5294,0.3956,0.2113,0.3704,0.2129,0,0.1106,0.8541,0.3918,0,0.8869,0,0,1.5286,0.5451,0.4139,0.2598,0.2711,0.3648,0,0,1.0703,0.2483,0,0.9605,0,0.6743,0.3558,1.1902,0.0511,0,0.9714,0.2746,2.3594,0.2914,0.3145,0.0394,0.0247,0.3252,0.3666,0.0484,0.3186,0.0897,0.2116,0.0195,1.3684,0.0193,0.162,0.2101,0,0,0,0,0,0,0.0967,0.1878,0.935,0.292,1.4223,1.2189,1.3237,0.1006,0.1292,0.0223,0.8459,0.4666,1.1669,0.0552,0,1.1731,0.2905,2.1363,0.3371,0.3734,0.0372,0.0544,0.4612,0.4538,0.0944,0.3245,0.1,0.3049,0,1.5583,0,0.1695,0.212,0,0,0,0,0,0,0.1044,0.2289,0.9971,0.4385,1.3096,1.1419,1.3438,0.1281,0.2681,0
d__Bacteria|p__Bacillota_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Centipeda|s__Centipeda sp905372865,0,0,0.0442,0,0,0,0.0599,0,0,0,0,0,0,0.2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645,0.0308,0,0.0085,0.0589,0.002,0,0.0184,0.0313,0.0257,0,0.0104,0.0364,0.0343,0.1021,0,0,0.0423,0.0237,0.0301,0,0.0149,0.0111,0.0762,0.0451,0,0.0523,0.0418,0,0,0,0,0,0,0,0.0159,0,0.0366,0.0202,0.1103,0,0,0,0.0949,0,0,0,0,0.0561,0,0,0,0.0676,0.1301,0,0,0,0,0,0,0,0,0.0803,0,0,0.0559,0,0,0,0,0,0,0,0,0,0,0,0
